2.000000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.000000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.100000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.200000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.300000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
2.400000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
2.400000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
2.500000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
3.400000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00
3.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00
3.900000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00
4.300000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
6.900000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
7.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00
8.600000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
8.600000000000000000e+01,1.990000000000000000e+02,0.000000000000000000e+00
8.700000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
8.700000000000000000e+01,1.990000000000000000e+02,0.000000000000000000e+00
8.800000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+01,1.990000000000000000e+02,0.000000000000000000e+00
8.900000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000000e+01,1.990000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,1.990000000000000000e+02,0.000000000000000000e+00
9.100000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00
9.100000000000000000e+01,1.990000000000000000e+02,0.000000000000000000e+00
9.300000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00
9.400000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
9.400000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.060000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,1.990000000000000000e+02,0.000000000000000000e+00
1.070000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.070000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.990000000000000000e+02,0.000000000000000000e+00
1.080000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.080000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,1.990000000000000000e+02,0.000000000000000000e+00
1.090000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.090000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,1.990000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,1.990000000000000000e+02,0.000000000000000000e+00
1.110000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00
1.110000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00
1.250000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.250000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.260000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.260000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.270000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.280000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
1.280000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.280000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.290000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.290000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
1.290000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.290000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.300000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.310000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
1.310000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.520000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.520000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.530000000000000000e+02,1.000000000000000000e+01,0.000000000000000000e+00
1.530000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00
1.850000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00
